,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
138,138,4,15,2,10,-0.0954760377327408,14,8,12,11,-3.585514506873994,5,3,10,14,-0.9149134689510974,6,7,10,11,-2.177317309417558,3,5,11,7,-0.6903042181571473,3,13,10,7,0.1363580074596251,3,7,11,16,0.0554868318265875,7,10,13,3,0.1363580074596251,3,6,7,10,-0.6101123582562915,3,6,7,14,-0.7934093791771069,1,4,2,16,0.9716542428373875
139,139,5,10,15,1,-0.7870527914128862,6,10,11,14,-3.026264133393041,3,11,16,5,0.1141022308585408,3,4,5,7,0.3091193109432519,3,13,16,7,0.7352340934347597,6,10,14,3,-0.9880670615860652,3,10,16,7,0.2259189955930265,3,7,10,14,-0.9970585815470888,3,7,11,16,0.0540956898719793,6,10,11,13,-1.1078037878924691,1,4,2,16,0.9715075510016168
140,140,6,10,8,14,-2.1191902390155466,7,15,2,14,-1.1921204712723008,13,14,15,12,-2.3284253038161165,10,11,3,6,-1.0088373498796055,11,3,6,10,-1.0088373498796055,3,6,10,7,-0.601406386633937,7,11,13,16,0.0405471903773866,13,11,1,2,0.5272812782298657,3,11,14,10,-1.8613349668112544,3,6,7,10,-0.601406386633937,1,4,2,16,0.9722711720075856
141,141,3,13,14,10,-0.3135847997446448,2,3,7,8,0.088174472521358,14,11,2,5,-1.2418654588007931,6,10,16,11,-1.0756255802905916,6,10,11,14,-3.035033010645717,6,10,11,16,-1.0756255802905916,3,6,7,10,-0.6174571978384125,3,7,10,11,-1.037776923657299,3,7,11,13,-0.04176221772558,3,13,7,16,0.7331436684591108,1,4,2,16,0.9714370564232975
142,142,4,14,5,12,-1.1800105778630412,6,11,16,3,0.0558583149797129,5,10,14,16,-0.978704546869854,3,10,14,16,-0.2150052633828909,6,7,10,14,-2.14996860613278,10,11,14,13,-2.037215965692276,3,6,14,11,-1.3275753536642614,3,6,10,11,-1.0315482386771635,3,6,7,16,0.1892171897610469,6,7,14,13,-0.8391603247601744,1,4,2,16,0.9713919750561734
143,143,7,10,12,1,-0.9498902291628404,5,11,14,4,-1.1591571666353515,3,4,10,14,-0.1374535640411296,7,10,14,12,-3.046628594165597,3,6,9,10,-0.7499667833296673,3,4,7,10,0.2572706192517345,11,6,3,7,-0.8214838778515505,16,11,3,14,-0.4943500884550236,3,6,10,11,-1.019905612107766,3,6,11,13,-0.0259299739874931,1,4,2,16,0.9721462339297748
144,144,2,3,9,13,0.5614411077623578,1,3,10,11,-0.1834362986556843,3,2,14,13,0.4520344416548019,11,16,6,14,-1.3953029805369637,11,6,10,9,-2.6533346068475487,6,13,11,5,-0.7385052990521355,3,6,7,11,-0.8416672073243032,3,6,7,14,-0.8141880576467375,3,6,7,11,-0.8416672073243032,14,16,11,12,-2.514968443460677,1,4,2,16,0.971122278360129
145,145,3,10,13,4,0.6361850481361955,6,5,2,9,-0.4577338459488962,5,10,13,11,-1.0330666749512971,6,7,11,13,-0.8539899594214659,3,10,14,6,-0.9844588758175076,3,6,7,13,0.1091138586512486,6,13,16,14,0.0656880060201955,11,12,13,14,-2.5241460258316755,6,7,10,11,-2.1767478393733315,7,11,6,5,-1.8211223138638013,1,4,2,16,0.9722328965992156
146,146,4,10,13,11,-0.2841484774849243,2,7,15,9,-0.9662412175793422,6,10,13,12,-1.1406457150888438,7,10,14,11,-3.0688322175125062,11,16,14,6,-1.3977572930126176,6,11,16,7,-0.8439173405896518,10,14,15,3,-1.7737481005517317,3,7,11,10,-1.0547514515323917,3,6,10,16,0.2194325078755759,3,6,13,10,0.1259483638071726,1,4,2,16,0.9709297896061635
147,147,3,11,14,8,-1.3528274883780358,2,10,13,14,-0.3219309405255131,3,10,11,8,-1.0554433589364978,6,16,1,3,0.7662228382882071,3,6,13,8,0.0952352288644859,14,16,13,11,-0.6005352003341273,3,7,11,13,-0.0563965663384642,7,10,11,13,-1.144752377944494,3,6,11,14,-1.3472455632718114,7,10,11,16,-1.106033230491566,1,4,2,16,0.9708692893899039
148,148,10,13,14,3,-0.3264621717289084,3,4,7,12,0.0769619762700072,5,6,10,11,-2.051211370390164,3,4,16,15,0.6528088120801858,10,13,6,7,-0.6560493176416913,11,13,10,16,-0.3269987562233649,11,13,10,3,-0.3548717490228659,3,10,13,6,0.1269678011418903,6,7,16,3,0.1828385697808452,7,10,14,3,-1.018470143753616,1,4,2,16,0.9710431875696104
149,149,5,8,12,14,-2.424675076238954,1,14,6,9,-0.9284450395969106,3,13,14,5,0.0323067270044826,6,7,9,10,-1.8924261318720423,10,12,16,6,-1.1079904844529196,3,11,13,7,-0.0576532114078238,3,10,11,13,-0.359841895218171,7,10,11,14,-3.076835968388062,3,10,7,6,-0.6363104315969548,10,13,14,16,-0.3011522921087624,1,4,2,16,0.9707707460209061
150,150,7,8,14,15,-2.4363112986214124,8,13,14,10,-1.1051168629541697,3,16,7,11,0.0369091191932032,3,9,10,11,-1.553976347175034,11,13,10,3,-0.3574950477426475,7,10,13,14,-1.1084542082069206,2,3,10,11,-0.2550711059659505,3,6,7,16,0.1800666537728414,3,6,14,16,0.069010876505087,3,6,7,11,-0.8463788156717829,1,4,2,16,0.9709415094623114
151,151,5,6,11,3,-0.7050335137602743,6,14,16,13,0.0445211863160657,6,10,8,13,-0.6548655728082249,3,7,10,11,-1.0569010750134238,13,6,3,16,0.732504061300046,10,14,16,7,-1.0648057085919471,7,13,4,14,0.0526336893548748,6,7,13,16,0.2098688513358008,3,6,7,11,-0.8461774393220176,3,6,10,11,-1.0478304878680325,1,4,2,16,0.970956792625757
152,152,4,10,15,16,-0.1474287887362126,2,10,11,13,-0.3509926784248556,11,14,9,16,-2.012270932402658,5,10,12,13,-1.074460022052658,11,13,9,16,-0.3320015511808889,6,7,14,16,-0.8171595163293062,6,10,11,14,-3.064428911830957,3,7,10,12,-1.067208866467961,11,13,16,3,0.5350630338058633,3,6,16,11,0.042955886150469,1,4,2,16,0.9708613271151496
153,153,1,3,9,7,0.2534954984041712,1,4,9,13,0.6891585027329398,13,1,2,14,0.5348408193214265,3,6,14,9,-0.9921710558951492,3,10,13,16,0.6816061827863722,3,5,6,14,-0.6597221386070977,3,11,13,14,-0.596391936467151,3,6,10,13,0.141269551636586,3,6,11,13,-0.0302900336828693,3,10,14,4,-0.1421048287405046,1,4,2,16,0.9720594819180653
154,154,6,7,9,11,-2.183341263273412,7,11,13,9,-1.1168792536427703,1,3,5,10,0.3207611929077943,3,4,6,11,0.1025563442030682,14,11,10,6,-3.028782424884401,3,6,7,14,-0.7979924844457387,3,6,11,13,-0.0291745013155473,3,6,10,11,-1.0240326092096357,3,10,16,6,0.2317900667781792,6,10,11,13,-1.1081923312066757,1,4,2,16,0.972109867515698
155,155,15,9,3,13,-0.2966169547901338,2,16,6,3,0.7168871393010326,11,13,14,6,-1.4416246018199126,3,9,11,10,-1.552920875882884,10,11,14,7,-3.070978550408716,5,6,13,10,-0.5204259875178034,3,6,7,10,-0.6330011532420894,7,10,16,13,0.1958410154172769,6,10,11,14,-3.060517739733613,3,5,10,14,-0.941183265662284,1,4,2,16,0.9709575101217041
156,156,1,2,4,8,0.7443113777803781,9,14,16,6,-1.0325080622193052,2,5,14,15,-1.1229533239704508,5,11,16,2,0.121733714727344,3,11,6,7,-0.8238940425284706,3,6,7,11,-0.8238940425284706,10,13,16,6,0.2191328138339124,3,6,11,13,-0.0276742034690002,3,6,10,7,-0.6131616810205966,3,6,11,13,-0.0276742034690002,1,4,2,16,0.9721535996008234
157,157,7,11,16,3,0.0527489643741648,16,9,1,11,-0.1996917853317892,6,10,11,13,-1.1063630186839473,5,6,10,11,-2.028507710061272,3,8,10,11,-1.02841818042419,3,10,16,11,-0.2405831978509554,10,13,14,7,-1.0805380985230428,6,7,10,11,-2.18267461598549,6,10,11,13,-1.1063630186839473,3,6,7,10,-0.6136886134162118,1,4,2,16,0.9721777456417331
158,158,6,8,11,16,-0.8374858501524076,3,6,5,11,-0.6993239896402781,7,10,13,16,0.1998138093088067,7,10,13,3,0.1230215154316247,3,7,11,14,-1.3469699127596853,11,14,12,1,-2.3171323589611683,7,5,15,14,-2.272733258101792,3,7,11,6,-0.8403101037060043,11,16,6,3,0.0484647506319916,3,6,10,9,-0.7696452291306608,1,4,2,16,0.9713114492009178
159,159,14,15,16,3,-0.4118998310524924,6,7,11,15,-2.459974790157151,6,9,11,13,-1.126888203286725,3,5,9,13,0.1910829512626253,3,6,10,16,0.2210954820894677,6,10,14,16,-1.051097397495933,6,10,11,13,-1.1268881727655713,3,6,7,10,-0.6286396608439959,6,10,14,13,-1.0922282889345645,6,7,10,13,-0.6533078618395805,1,4,2,16,0.9713124344572822
160,160,7,11,6,3,-0.821000246601171,16,12,8,6,-0.8273932549011094,1,13,7,5,0.3199166611963856,16,11,7,14,-1.380478533789932,10,11,16,14,-1.976752677459064,3,5,6,10,-0.4706661609453095,13,16,5,4,0.8321643192139437,3,6,10,16,0.2343162555521243,10,14,7,1,-0.9068298398464418,3,6,13,14,-0.0033226324976998,1,4,2,16,0.9723074352022436
161,161,8,15,9,3,-0.962969224211295,8,16,14,5,-0.6835376181141906,3,14,16,10,-0.2201395201814231,3,10,11,13,-0.3484199905680514,6,13,14,11,-1.4309782992455773,3,7,10,13,0.1247033944221309,3,6,7,11,-0.837247143304813,3,11,16,10,-0.2519218944223376,3,6,5,10,-0.4851988569993173,5,6,11,13,-0.7337261493034637,1,4,2,16,0.9713745945596273
162,162,4,6,10,16,0.2875003865162021,3,4,6,11,0.106937410259883,3,6,7,11,-0.8198490691128866,11,10,16,3,-0.2364503249477061,10,14,11,13,-2.01617142870838,7,11,14,5,-2.3770028075847573,3,7,11,10,-1.0266774907194098,3,6,11,13,-0.0233042456574752,3,6,10,13,0.1476342633811638,3,6,13,14,-0.0019754765415223,1,4,2,16,0.9723542075429934
163,163,7,11,14,15,-3.3965052216327374,3,11,16,7,0.0411646848317859,7,13,1,16,0.781251624527926,6,7,10,11,-2.2037799255148043,3,7,10,13,0.1222928505741827,5,7,13,10,-0.5250705773015492,3,2,9,1,0.6782720862339268,3,6,10,7,-0.6284378360913743,3,6,8,13,0.0997574832855453,3,6,11,14,-1.3382164046012086,1,4,2,16,0.9712289948417653
164,164,4,16,14,7,0.1250942767212033,6,9,14,10,-2.59596186856038,6,7,10,11,-2.1971995549500134,3,5,14,16,0.1299390717582279,3,4,10,11,-0.1777321505243883,11,14,16,3,-0.5076298633808694,3,5,6,10,-0.4837555384789092,7,10,11,13,-1.1297928681546805,6,4,10,3,0.2550275960518781,3,6,10,11,-1.0358351835430055,1,4,2,16,0.9715580167174567
165,165,3,4,14,15,-0.3287650509407855,7,9,15,11,-2.94759534880772,3,13,16,10,0.6782277980543838,13,6,3,15,0.0084162933247404,13,5,10,12,-1.0553371497694233,6,7,14,10,-2.1512465713648097,6,13,5,10,-0.5072462828325772,6,10,13,3,0.1363198287550877,6,7,11,16,-0.8327853872488906,13,6,3,10,0.1363198287550877,1,4,2,16,0.9717222899834854
166,166,2,7,13,10,0.1355769235127631,14,16,4,15,-0.3624094498522692,6,10,15,16,-0.9941671072036592,7,10,11,13,-1.1289987488563935,6,11,16,14,-1.3875194417689185,3,7,11,13,-0.0454001384096849,3,7,11,13,-0.0454001384096849,3,6,7,10,-0.6233343452514026,5,14,13,10,-1.0159175311938773,3,6,10,11,-1.0350720865628098,1,4,2,16,0.9715896227937917
167,167,8,15,5,3,-0.6236775232064042,3,7,13,16,0.737820191860436,14,12,7,5,-2.3912769698926555,10,9,13,14,-1.61354626824913,3,6,10,7,-0.611395366981915,3,6,13,14,-0.0033201523896346,3,10,13,14,-0.3015973249303711,6,7,10,3,-0.611395366981915,5,6,10,14,-1.984549415205377,3,7,10,11,-1.02893435662933,1,4,2,16,0.97234299972273
168,168,7,10,3,13,0.1230571752824608,3,5,10,11,-0.9699389295528462,7,13,14,9,-1.1007460719254087,10,14,16,11,-2.002873794601673,6,10,11,3,-1.041340392935655,6,10,11,13,-1.12668629668403,3,6,14,10,-1.0069193948195716,6,10,11,16,-1.0890969629836331,3,14,11,7,-1.347228365753672,3,11,13,14,-0.6114568060545897,1,4,2,16,0.9713388354259749
169,169,7,8,11,12,-2.6330326427125472,3,12,11,14,-2.3958636365937305,3,10,13,7,0.1224709066110887,4,11,14,16,-0.4699337658876141,4,14,6,10,-0.9200368808860236,3,7,8,13,0.0877012069246742,3,6,9,11,-1.042126409993517,3,13,14,6,-0.0212937233413872,11,16,10,14,-2.003861628371171,6,11,14,3,-1.3389176008050545,1,4,2,16,0.9712751978803104
170,170,4,8,14,7,-0.7146859000625916,10,12,14,16,-2.009668531740346,1,3,6,7,0.1876110107455968,14,10,11,3,-1.893922157282072,6,10,14,16,-1.0456004817042266,6,7,11,13,-0.8709042962130471,6,10,11,13,-1.1216746261587431,3,7,10,14,-1.0110547297056782,3,10,13,16,0.676037855047972,6,10,14,16,-1.0456004817042266,1,4,2,16,0.9714949004874363
171,171,6,11,13,15,-1.3538720493188374,3,6,7,10,-0.6229853769368898,11,13,14,16,-0.5864531997574711,10,12,7,6,-2.2060672291194554,6,12,13,14,-1.4366220485271386,3,4,7,10,0.2486968858829115,3,6,10,11,-1.0347485710497528,6,11,3,13,-0.0371119256006868,3,7,11,16,0.0451689793571433,10,11,13,16,-0.3191215969618604,1,4,2,16,0.9715483883003971
172,172,4,5,7,9,-0.3957296530270993,3,7,9,13,0.127138674619712,6,13,10,7,-0.6479994489680196,3,6,7,10,-0.623685340142359,10,13,14,5,-1.016150085018212,3,7,13,14,-0.023707307626279,6,10,11,13,-1.120547401487149,3,6,10,16,0.2245562313680931,5,7,10,13,-0.5196815128539161,7,10,11,6,-2.197227245626576,1,4,2,16,0.9715118263740604
173,173,5,7,11,16,-0.7018136461633127,2,14,16,3,0.607531051189022,7,8,9,10,-1.864896045635013,6,9,13,14,-1.0638530779285276,6,7,10,11,-2.174109747932892,6,7,11,13,-0.8504863608520992,7,16,11,3,0.0573567272126924,3,7,10,11,-1.0245843116836282,3,4,11,7,0.1011233404721048,6,7,11,14,-2.5180706543743367,1,4,2,16,0.9724066270113959
174,174,11,15,16,1,-0.3993117417217231,3,12,13,14,-0.618202066175406,3,6,13,14,-0.0195094052585536,7,10,16,6,-0.6154398464723525,5,13,16,14,0.1015559179352566,5,7,11,14,-2.402288249261016,3,11,13,16,0.5409971891684281,3,11,14,16,-0.510430280921653,3,7,16,6,0.1844763909709632,3,7,10,11,-1.0479647248985269,1,4,2,16,0.9713318329623024
175,175,5,16,13,11,0.0751192284870989,3,6,14,7,-0.8126105118311753,3,12,13,2,0.4340620152228833,3,7,10,11,-1.0501214934532208,6,11,15,12,-3.469256691159254,11,14,16,4,-0.4686551117436077,3,7,11,16,0.0415216750305407,3,7,14,16,0.0662619754178065,6,7,13,14,-0.8477441262433791,3,6,11,14,-1.3377686014098615,1,4,2,16,0.9712121636168329
176,176,8,12,4,15,-1.1844520349355323,3,13,11,7,-0.0492083147353199,7,11,12,10,-3.142106712890862,3,10,11,13,-0.3501141136848735,6,7,11,16,-0.8399452808360126,3,10,7,16,0.2152503428940503,7,11,16,6,-0.8399452808360126,3,7,10,14,-1.0144863256200072,11,16,3,7,0.0422182545221828,3,11,13,10,-0.3501141136848735,1,4,2,16,0.9712651948694687
177,177,2,4,10,13,0.635690619842886,5,6,11,16,-0.7056038856538402,14,3,13,11,-0.606237968972585,2,5,11,14,-1.248011946725708,6,7,11,13,-0.8694505835698707,4,7,11,13,0.0405635753992561,3,10,11,8,-1.040195783470777,13,14,6,11,-1.4274136655194605,3,10,14,6,-1.0003532330122955,3,6,8,13,0.1035098947388779,1,4,2,16,0.9715340265697396
178,178,1,2,7,16,0.7705683032872196,7,11,14,16,-1.3957443780363934,3,6,14,15,-1.2178237537659995,1,7,16,5,0.3585915868028,1,6,10,11,-0.9466319744415952,13,11,6,16,0.0295110611757949,3,7,11,10,-1.0430646155970118,3,7,10,6,-0.6224049333821344,3,7,13,14,-0.0227470854154141,3,10,11,13,-0.3442550489008997,1,4,2,16,0.9715866079165969
179,179,1,4,10,13,0.6867655786616217,6,16,11,14,-1.3822889334116693,10,11,1,5,-0.8747938787282341,10,12,7,14,-3.060107702314712,10,14,1,16,-0.1725777912177113,10,11,13,14,-2.0327520238008687,16,11,5,8,-0.7083485943876404,3,6,11,13,-0.033535986417793,3,6,11,16,0.0561423544141179,3,6,7,14,-0.8027082564238381,1,4,2,16,0.9717716043307848
180,180,7,6,4,5,-0.4382135720037565,4,13,7,16,0.7920470472654111,3,6,7,11,-0.812255256650821,6,10,14,4,-0.8889988816260566,3,10,13,2,0.5820989987737916,10,11,14,5,-2.928779544274845,10,13,16,6,0.2278890475067349,7,11,16,13,0.0409982760615713,3,6,10,14,-0.9748806010888158,3,10,11,13,-0.3202315751578131,1,4,2,16,0.9726235023898293
181,181,7,16,1,2,0.7713143961656324,4,6,13,14,0.0724861083264409,11,14,9,1,-1.8123862815464975,3,8,11,13,-0.0384560252982251,7,10,11,14,-3.0489237085846783,3,6,10,11,-1.03083291369297,6,10,12,16,-1.0887365801158686,3,6,7,10,-0.6199001402642343,6,10,11,12,-3.1193270114540117,6,7,10,13,-0.6438374661117257,1,4,2,16,0.9717705287968695
182,182,1,3,14,7,0.1286800121021236,8,16,4,12,0.1145358844064151,7,10,11,15,-2.9109521681534924,7,11,12,13,-1.4619052666868035,3,10,11,12,-1.9265923031022028,3,10,16,6,0.242219264414446,3,7,10,13,0.1490949402837394,6,13,3,16,0.7485696886456702,3,7,11,16,0.0644809979370419,3,6,11,14,-1.2993768250314934,1,4,2,16,0.9727349935226486
183,183,2,13,3,4,0.8047223730097981,3,6,7,14,-0.7763002207964218,10,14,16,11,-1.953746066127048,3,14,7,15,-1.18915167686413,3,5,7,10,-0.4647959889577731,2,3,6,11,0.0399229108304757,3,10,11,13,-0.3107780608313284,3,6,7,11,-0.8034215356573617,3,6,11,14,-1.292675875358761,3,7,10,16,0.2385284535789296,1,4,2,16,0.9729326311252243
184,184,4,5,10,11,-0.8381923665373834,1,11,7,16,0.1270667939396985,3,10,6,5,-0.4480144892623263,6,16,10,1,0.3018221798599582,7,10,11,13,-1.0789485080253298,3,7,6,5,-0.5381054879536022,7,13,1,6,0.2244190932882228,7,10,16,3,0.2435369510960947,3,6,16,10,0.2506328931693298,6,10,7,3,-0.5871524751429669,1,4,2,16,0.9731064277519736
185,185,1,16,2,7,0.7774738330417137,7,14,13,3,-0.0008577619375031,11,4,7,12,-1.2813885307298394,6,11,16,14,-1.3583853127887902,6,7,11,13,-0.8416066301877914,3,6,7,13,0.1171416437950811,3,7,11,13,-0.0220886159010382,3,10,11,13,-0.3183346716155601,3,10,7,11,-1.0150026886996877,3,16,11,5,0.1239519084780929,1,4,2,16,0.9726962293515009
186,186,3,6,8,12,-0.7893399491016164,3,10,14,12,-1.8369751153957528,13,5,3,16,0.799424342763777,3,10,11,13,-0.2929225077863449,6,16,3,5,0.3253352285781027,3,7,10,11,-0.9893341453624784,3,6,7,10,-0.5795714830878762,6,10,13,14,-1.0253307777420977,3,6,10,14,-0.946516869860062,7,11,14,3,-1.2819437951984067,1,4,2,16,0.9732559526380554
187,187,1,11,14,16,-0.4410071995017848,6,8,16,5,-0.5026712508099411,1,10,14,3,-0.1256060427011811,6,15,7,14,-2.372530450232427,3,7,11,13,-0.0205107956979517,8,10,11,14,-3.010404834142314,3,11,14,16,-0.4825351926350576,3,6,7,10,-0.5996696867730247,3,10,11,13,-0.316332704771411,6,10,11,7,-2.1624276633823074,1,4,2,16,0.9727592652577965
188,188,2,6,9,3,0.1946718239760752,1,6,2,11,0.1224594186414056,5,6,11,13,-0.7035627329542833,3,4,7,11,0.1072148060810682,7,14,10,6,-2.1227028751544084,3,6,11,13,-0.0137802732495526,6,7,16,11,-0.8142536144774599,3,7,10,11,-1.0153089746830424,3,10,14,16,-0.1963980068084869,3,6,13,10,0.1563540244312707,1,4,2,16,0.9727175354119278
189,189,7,15,2,16,0.124450530099279,5,13,16,4,0.8364398720549369,3,11,14,13,-0.5747006288204766,3,14,6,10,-0.9711546997202511,3,10,13,14,-0.2881942083538611,7,10,6,13,-0.6208501708466427,3,6,7,13,0.1182763350311064,6,11,16,10,-1.055505137892279,6,7,13,10,-0.6208501708466427,3,11,14,13,-0.5747006288204766,1,4,2,16,0.9727784907193623
190,190,9,10,1,4,0.1213449285314562,11,16,14,5,-1.3004447295575488,3,7,16,12,0.0562734014872943,6,7,14,4,-0.6818442908624069,4,7,14,10,-0.8957460167927014,3,6,9,10,-0.7379769632956255,6,11,13,16,0.0493425962585928,6,7,13,16,0.2315377007802278,3,7,13,10,0.1486943708110599,3,7,11,16,0.0626107963429605,1,4,2,16,0.9727158159069317
191,191,1,3,7,9,0.2645091780983996,4,11,16,2,0.6339718086675674,3,5,11,14,-1.2316879387703978,5,13,16,10,0.2786305607653128,3,10,16,6,0.2399333413123034,3,10,11,1,-0.1553506416570835,6,11,16,13,0.0485633738772631,3,6,10,11,-1.008120572625984,6,7,10,11,-2.165698315024059,9,13,3,10,-0.0874668581907431,1,4,2,16,0.9726849029981265
192,192,3,6,10,11,-0.9996846298445624,11,14,13,10,-1.992265048054345,3,6,11,13,-0.0088312482305628,10,11,13,14,-1.992265048054345,3,10,7,6,-0.5949454517761377,3,6,10,7,-0.5949454517761377,3,6,11,16,0.074917790024328,3,6,7,11,-0.804124899955724,3,6,7,11,-0.804124899955724,3,5,6,11,-0.6641031459598234,1,4,2,16,0.9728979829365353
193,193,5,7,13,16,0.3492636627102683,3,5,7,11,-0.658780378725162,3,13,16,10,0.7046012435313523,5,10,13,14,-0.9570078553880186,6,7,10,11,-2.1348151062232263,3,11,13,5,0.0665872144059029,3,10,11,9,-1.4773820566808649,10,11,13,14,-1.9667629651800267,5,11,13,3,0.0665872144059029,3,6,10,11,-0.9814112198442848,1,4,2,16,0.9732231598693877
194,194,16,11,10,15,-1.8621495061672064,7,10,13,14,-1.054678724153983,6,13,14,3,0.0129855061123806,3,10,12,14,-1.860213637216873,1,6,7,10,-0.4951021889101672,10,14,16,6,-1.012544639582014,6,10,11,16,-1.0505069271930698,3,6,7,10,-0.5948854506512711,6,10,13,14,-1.046060463299442,7,10,11,14,-3.006075868404924,1,4,2,16,0.972906327865
195,195,3,4,6,14,0.15586189221594,3,4,5,2,0.7415381872539337,6,7,10,13,-0.5929486568556523,9,10,11,13,-1.5975691492736748,7,11,14,6,-2.4673252699467887,3,6,14,11,-1.266366549719535,3,7,10,13,0.1727764880379378,3,5,6,14,-0.6160077871963745,6,10,11,13,-1.0522647516456405,6,11,13,16,0.0732701131734195,1,4,2,16,0.9733152080987157
196,196,1,9,10,4,0.1302806832313455,1,6,11,14,-1.199906759582921,15,8,14,11,-3.3222699891879195,5,10,11,16,-0.9838811091745636,3,6,7,10,-0.5898053512178267,3,10,11,6,-0.9932760542124874,3,6,10,13,0.1653444176453236,3,6,7,10,-0.5898053512178267,3,7,10,11,-1.0022205867903549,3,7,10,5,-0.4604060704427528,1,4,2,16,0.9730519367038861
197,197,6,8,9,11,-2.116752957346926,3,13,6,7,0.1393923007700661,1,5,14,3,0.2161358708066598,6,14,16,11,-1.323992204492384,7,11,6,10,-2.12154321797262,6,10,11,14,-2.955523738768873,6,10,14,16,-0.9856057392646966,3,10,11,16,-0.2001998000918972,6,9,10,11,-2.5592604133791736,3,11,13,10,-0.2832291042235157,1,4,2,16,0.9733456212684524
198,198,12,5,6,1,-0.5503785821921359,7,16,13,9,0.246807509287543,6,8,14,5,-1.7345311285132063,11,13,10,16,-0.2619945701221531,6,13,16,3,0.7615504478722662,6,7,10,11,-2.1207226280283944,10,14,16,11,-1.9206595849631256,3,10,14,16,-0.1684953886654467,3,7,10,11,-0.9787696978198794,6,13,14,7,-0.7791269956161471,1,4,2,16,0.9733489624346874
199,199,5,12,14,2,-1.2173976579533337,13,10,15,5,-0.9309803817308572,10,11,3,2,-0.2117634436089486,4,10,14,16,-0.1489181738525709,6,10,11,5,-1.9976403853666893,3,5,11,12,-1.2792815822063055,3,4,10,11,-0.1465144251311645,6,11,13,14,-1.3819380676366908,3,6,10,11,-0.9962664801365064,3,6,10,2,0.200745090188364,1,4,2,16,0.9729344125605663
200,200,4,5,9,10,-0.5585230303028457,2,7,8,15,-0.7185843613554941,3,9,10,12,-1.4794751758897084,6,13,16,7,0.2488771021445482,6,7,11,16,-0.7883544659864872,3,6,9,11,-0.9744288068216296,3,5,11,16,0.1428398070618386,3,6,7,10,-0.5747375931632295,7,14,16,6,-0.757705137472797,3,10,11,14,-1.8185113793604493,1,4,2,16,0.9733123576950786
201,201,11,8,1,14,-1.208629342151343,4,7,10,11,-0.9198032471356524,3,5,6,7,-0.542274414610429,4,10,14,16,-0.1493535100836536,3,7,10,13,0.1554616172797802,3,5,6,11,-0.6613847831889621,3,5,10,16,0.2992648761366623,6,10,13,14,-1.043511160220019,6,10,11,14,-2.991575288345215,5,6,10,11,-1.99818667462736,1,4,2,16,0.9729104343729176
202,202,4,13,14,15,-0.4095003992937851,4,10,11,13,-0.2438009130999732,1,6,8,16,0.2714274426753117,6,10,13,14,-1.0488078137681862,10,11,7,3,-1.010554074812517,10,14,16,3,-0.1926988581272148,3,6,7,10,-0.5963371906248378,10,14,3,1,-0.1228444615907666,3,14,13,4,0.5414088662475164,3,6,10,13,0.1592972397246985,1,4,2,16,0.972796524987834
203,203,5,6,12,7,-1.8126341583943053,13,16,1,2,0.9601225800430996,3,5,10,11,-0.9309079467186228,6,7,4,11,-0.7040210992720661,5,6,11,13,-0.6992789856746005,11,13,10,9,-1.633248003284978,5,6,10,11,-2.00383418535674,1,11,13,6,0.0730576711516829,3,6,7,10,-0.5962892113609817,3,10,11,13,-0.3135770246736433,1,4,2,16,0.9727785513287397
204,204,10,11,13,15,-1.904999425040532,3,5,4,1,0.7925362610804526,10,13,16,14,-0.2551229754747226,7,13,14,3,0.0061015633986568,3,6,10,11,-0.9975765847526628,3,6,7,10,-0.5929862224842053,3,10,16,7,0.2393748333773839,6,7,13,16,0.2368464816696507,3,6,10,16,0.2464869381475235,3,5,6,11,-0.6620661625442024,1,4,2,16,0.9728673597733319
205,205,9,7,5,2,-0.4554316077232079,6,14,7,12,-2.5130920015740044,6,7,10,16,-0.5891751663283229,6,11,13,15,-1.316581972016284,6,7,16,8,-0.6942320389874876,10,14,16,8,-1.0202244976772712,10,11,16,3,-0.2250574743212468,3,10,11,13,-0.3152737393523455,6,11,13,16,0.0522693451721272,3,6,7,10,-0.597359717755438,1,4,2,16,0.9727471271846764
206,206,3,4,11,1,0.636965066301636,11,16,4,3,0.6311175617794706,3,4,10,11,-0.1524392048263163,10,11,14,16,-1.960197353476874,12,14,15,7,-3.3554594566237856,10,13,3,6,0.1576597133096,3,6,10,14,-0.9699069212802668,6,7,11,16,-0.8119314836809135,11,13,14,10,-1.998216552978481,3,6,10,11,-1.004018959826111,1,4,2,16,0.9727289614679046
